pat_date	pat_userid	pat_num_actions
2012-10-31	7332659	24
2012-10-31	7523308	2
2012-10-31	8043052	98
2012-10-31	10260252	20
2012-10-31	10718199	11
2012-10-31	10984523	35
2012-10-31	12846626	1
2012-10-31	14159121	1
2012-10-31	15143208	2
2012-10-31	15425179	2
2012-10-31	15741008	4
2012-10-31	16069299	21
2012-10-31	16349307	2
2012-10-31	16590091	14
2012-10-31	16608544	52
2012-10-31	16682238	58
2012-10-31	17175611	8
2012-10-31	17455969	7
2012-10-31	17692328	2
2012-10-31	17769159	2
2012-11-01	19217	2
2012-11-01	207616	102
2012-11-01	398051	5
2012-11-01	920547	3
2012-11-01	1046972	14
2012-11-01	1378652	6
2012-11-01	2820395	1
2012-11-01	4850051	3
2012-11-01	5347098	4
2012-11-01	7332659	8
2012-11-01	8043052	101
2012-11-01	9135213	10
2012-11-01	9882671	1
2012-11-01	9951654	6
2012-11-01	10984523	3
2012-11-01	11393832	4
2012-11-01	12493580	3
2012-11-01	14159121	5
2012-11-01	14727197	2
2012-11-01	14788163	73
2012-11-01	15243143	14
2012-11-01	15419754	3
2012-11-01	16608544	33
2012-11-01	16682238	93
2012-11-01	16958448	2
2012-11-01	17175611	2
2012-11-02	79	8
2012-11-02	126457	1
2012-11-02	207616	291
2012-11-02	262675	1
2012-11-02	297315	2
2012-11-02	398051	4
2012-11-02	1378652	4
2012-11-02	3167251	1
2012-11-02	3855926	2
2012-11-02	5311630	48
2012-11-02	6179713	1
2012-11-02	8043052	169
2012-11-02	9921600	1
2012-11-02	9951654	6
2012-11-02	10539714	1
2012-11-02	10984523	7
2012-11-02	12493580	1
2012-11-02	12711397	2
2012-11-02	12846626	1
2012-11-02	13224898	5
2012-11-02	14159121	5
2012-11-02	14489501	7
2012-11-02	14788163	11
2012-11-02	15243143	4
2012-11-02	15698563	1
2012-11-02	16461481	6
2012-11-02	16503124	2
2012-11-02	16682238	54
2012-11-02	17692328	5
2012-11-03	79	7
2012-11-03	17287	10
2012-11-03	207616	160
2012-11-03	262675	10
2012-11-03	1676211	7
2012-11-03	2512606	36
2012-11-03	2820395	2
2012-11-03	3855926	1
2012-11-03	4045206	10
2012-11-03	4597124	1
2012-11-03	4850051	4
2012-11-03	7304264	2
2012-11-03	8043052	32
2012-11-03	9753045	1
2012-11-03	9951654	2
2012-11-03	12416439	2
2012-11-03	12424937	21
2012-11-03	12493580	2
2012-11-03	12846626	13
2012-11-03	13224898	3
2012-11-03	13250718	1
2012-11-03	13551089	1
2012-11-03	14159121	4
2012-11-03	15047204	17
2012-11-03	15419754	1
2012-11-03	16255965	7
2012-11-03	16608544	62
2012-11-03	16682238	38
2012-11-03	17283576	2
2012-11-03	17348405	15
2012-11-03	17589125	3
2012-11-04	79	19
2012-11-04	17287	3
2012-11-04	207616	7
2012-11-04	210954	3
2012-11-04	262675	4
2012-11-04	398051	4
2012-11-04	451287	39
2012-11-04	1378652	4
2012-11-04	1925080	2
2012-11-04	1957748	25
2012-11-04	2224404	5
2012-11-04	3855926	19
2012-11-04	4119380	40
2012-11-04	4850051	11
2012-11-04	7304264	3
2012-11-04	9951654	11
2012-11-04	10718199	3
2012-11-04	10984523	2
2012-11-04	13224898	11
2012-11-04	14159121	1
2012-11-04	14321958	2
2012-11-04	14596827	3
2012-11-04	15243143	4
2012-11-04	15891802	2
2012-11-04	16132726	4
2012-11-04	16255965	16
2012-11-04	16608544	45
2012-11-04	16682238	24
2012-11-04	17175611	2
2012-11-05	79	4
2012-11-05	171330	1
2012-11-05	179697	14
2012-11-05	207616	111
2012-11-05	210954	1
2012-11-05	1046972	6
2012-11-05	1676211	2
2012-11-05	1904640	2
2012-11-05	1925080	7
2012-11-05	1957748	2
2012-11-05	2051880	7
2012-11-05	2157954	5
2012-11-05	2512606	9
2012-11-05	4119380	36
2012-11-05	5636179	1
2012-11-05	7044616	1
2012-11-05	9109237	1
2012-11-05	10539714	1
2012-11-05	10984523	17
2012-11-05	15149762	2
2012-11-05	16608544	39
2012-11-05	16638091	15
2012-11-05	16682238	36
2012-11-05	16984226	32
2012-11-05	17175611	2
2012-11-06	79	11
2012-11-06	207616	219
2012-11-06	254396	5
2012-11-06	2051880	3
2012-11-06	3167251	1
2012-11-06	4906524	468
2012-11-06	9109237	4
2012-11-06	11150746	25
2012-11-06	11393832	1
2012-11-06	12493580	1
2012-11-06	13360569	2
2012-11-06	13947331	10
2012-11-06	16132726	2
2012-11-06	16255965	27
2012-11-06	16349307	1
2012-11-06	16396275	1
2012-11-06	16682238	73
2012-11-07	79	11
2012-11-07	262675	2
2012-11-07	297315	4
2012-11-07	1378652	8
2012-11-07	1925080	30
2012-11-07	3957791	2
2012-11-07	4906524	206
2012-11-07	5200153	3
2012-11-07	5311630	28
2012-11-07	10929479	1
2012-11-07	10984523	20
2012-11-07	13224898	39
2012-11-07	15243143	2
2012-11-07	15334002	2
2012-11-07	16255965	3
2012-11-07	16682238	78
2012-11-07	17042426	1
2012-11-07	17175611	2
2012-11-08	79	3
2012-11-08	121384	13
2012-11-08	398051	12
2012-11-08	736808	1
2012-11-08	1046972	14
2012-11-08	1218425	1
2012-11-08	1378652	23
2012-11-08	1904640	4
2012-11-08	2051880	3
2012-11-08	4850051	12
2012-11-08	4906524	2
2012-11-08	5311630	28
2012-11-08	5347098	45
2012-11-08	8043052	34
2012-11-08	9882671	3
2012-11-08	10718199	36
2012-11-08	10984523	7
2012-11-08	11150746	16
2012-11-08	12424937	1
2012-11-08	13947331	8
2012-11-08	14159121	2
2012-11-08	15419754	3
2012-11-08	15652108	4
2012-11-08	15751211	1
2012-11-08	16069299	3
2012-11-08	16255965	13
2012-11-08	16349307	1
2012-11-08	16682238	94
2012-11-08	17175611	2
2012-11-08	17735223	5
2012-11-09	79	16
2012-11-09	121384	8
2012-11-09	154630	17
2012-11-09	207616	43
2012-11-09	210954	3
2012-11-09	262675	1
2012-11-09	297315	2
2012-11-09	371719	2
2012-11-09	398051	10
2012-11-09	736808	4
2012-11-09	1046972	19
2012-11-09	1241103	5
2012-11-09	1378652	9
2012-11-09	1676211	2
2012-11-09	2051880	3
2012-11-09	3855926	2
2012-11-09	4045206	8
2012-11-09	4850051	4
2012-11-09	4906524	37
2012-11-09	5347098	6
2012-11-09	8043052	47
2012-11-09	9951654	7
2012-11-09	10260252	63
2012-11-09	12493580	1
2012-11-09	13119419	4
2012-11-09	14596827	5
2012-11-09	14998288	1
2012-11-09	15822590	3
2012-11-09	16069299	6
2012-11-09	16255965	2
2012-11-09	16682238	38
2012-11-09	17455969	16
2012-11-10	79	8
2012-11-10	121384	2
2012-11-10	154630	1
2012-11-10	262675	2
2012-11-10	398051	16
2012-11-10	1676211	3
2012-11-10	4045206	2
2012-11-10	4511460	2
2012-11-10	5498907	2
2012-11-10	6992460	3
2012-11-10	7131173	14
2012-11-10	7304264	3
2012-11-10	8043052	17
2012-11-10	9109237	1
2012-11-10	9703281	2
2012-11-10	9951654	2
2012-11-10	10260252	1
2012-11-10	14159121	5
2012-11-10	14489501	1
2012-11-10	14596827	3
2012-11-10	15419754	17
2012-11-10	15831369	10
2012-11-10	16349307	2
2012-11-10	16396275	1
2012-11-10	16682238	68
2012-11-11	79	52
2012-11-11	59944	4
2012-11-11	207616	26
2012-11-11	262675	3
2012-11-11	1378652	34
2012-11-11	1676211	2
2012-11-11	1925080	13
2012-11-11	4850051	29
2012-11-11	5197671	1
2012-11-11	5347098	2
2012-11-11	7704631	3
2012-11-11	8043052	1
2012-11-11	9951654	4
2012-11-11	10929479	1
2012-11-11	11343200	5
2012-11-11	14159121	1
2012-11-11	14365232	4
2012-11-11	14596827	6
2012-11-11	15419754	14
2012-11-11	16255965	14
2012-11-11	16349307	2
2012-11-11	16396275	1
2012-11-11	16682238	36
2012-11-11	16998582	4
2012-11-12	154630	7
2012-11-12	179697	7
2012-11-12	205121	1
2012-11-12	207616	44
2012-11-12	297315	2
2012-11-12	729854	8
2012-11-12	1378652	10
2012-11-12	1904640	6
2012-11-12	1925080	2
2012-11-12	2051880	2
2012-11-12	4738001	6
2012-11-12	4850051	3
2012-11-12	5311630	41
2012-11-12	7131173	19
2012-11-12	7234158	6
2012-11-12	7355643	3
2012-11-12	7704631	4
2012-11-12	9951654	2
2012-11-12	10440891	18
2012-11-12	11529514	23
2012-11-12	14159121	4
2012-11-12	14596827	1
2012-11-12	15419754	6
2012-11-12	16255965	2
2012-11-12	16349307	6
2012-11-12	16396275	3
2012-11-12	16514680	5
2012-11-12	16718996	3
2012-11-12	17735223	9
2012-11-13	79	4
2012-11-13	59944	1
2012-11-13	207616	36
2012-11-13	297315	2
2012-11-13	334887	3
2012-11-13	398051	23
2012-11-13	1298255	1
2012-11-13	1378652	8
2012-11-13	4850051	4
2012-11-13	5197671	2
2012-11-13	5347098	18
2012-11-13	8043052	7
2012-11-13	9951654	10
2012-11-13	10539714	3
2012-11-13	12493580	1
2012-11-13	13634631	2
2012-11-13	13947331	15
2012-11-13	14159121	2
2012-11-13	14596827	4
2012-11-13	15419754	11
2012-11-13	16682238	34
2012-11-13	16718996	1
2012-11-13	17498478	35
2012-11-14	79	11
2012-11-14	207616	178
2012-11-14	334887	5
2012-11-14	398051	13
2012-11-14	1298255	10
2012-11-14	1378652	2
2012-11-14	5311630	33
2012-11-14	5803135	2
2012-11-14	7355643	2
2012-11-14	8043052	31
2012-11-14	8425369	1
2012-11-14	12256991	4
2012-11-14	13675859	3
2012-11-14	14489501	10
2012-11-14	14596827	1
2012-11-14	16255965	14
2012-11-14	16682238	40
2012-11-14	16718996	12
2012-11-15	79	1
2012-11-15	207616	197
2012-11-15	210954	1
2012-11-15	297315	2
2012-11-15	398051	9
2012-11-15	1046972	2
2012-11-15	1298255	105
2012-11-15	1607861	2
2012-11-15	1676211	11
2012-11-15	2892605	25
2012-11-15	3080493	4
2012-11-15	4850051	1
2012-11-15	5347098	2
2012-11-15	7355643	1
2012-11-15	8043052	3
2012-11-15	8602961	14
2012-11-15	9109237	2
2012-11-15	9771018	31
2012-11-15	9882671	6
2012-11-15	11927171	2
2012-11-15	12493580	1
2012-11-15	14159121	2
2012-11-15	14730724	5
2012-11-15	15243143	20
2012-11-15	15419754	1
2012-11-15	16132726	3
2012-11-15	16255965	11
2012-11-15	16682238	50
2012-11-15	17520643	7
2012-11-16	79	4
2012-11-16	205121	101
2012-11-16	207616	31
2012-11-16	334887	12
2012-11-16	398051	27
2012-11-16	736808	17
2012-11-16	1298255	61
2012-11-16	1378652	2
2012-11-16	1473712	4
2012-11-16	1925080	2
2012-11-16	2051880	1
2012-11-16	2316288	3
2012-11-16	2892605	6
2012-11-16	3072955	4
2012-11-16	4850051	2
2012-11-16	5803135	2
2012-11-16	8043052	145
2012-11-16	8602961	7
2012-11-16	8620943	40
2012-11-16	9951654	16
2012-11-16	10984523	2
2012-11-16	11150746	2
2012-11-16	12256991	2
2012-11-16	13224898	28
2012-11-16	13947331	4
2012-11-16	14159121	2
2012-11-16	15243143	18
2012-11-16	15345175	1
2012-11-16	16255965	15
2012-11-16	16396275	3
2012-11-16	16514680	6
2012-11-16	16682238	32
2012-11-16	16984226	2
2012-11-17	79	4
2012-11-17	154630	7
2012-11-17	205121	35
2012-11-17	334887	3
2012-11-17	736808	11
2012-11-17	1298255	58
2012-11-17	1904640	7
2012-11-17	3072955	4
2012-11-17	4850051	1
2012-11-17	7304264	2
2012-11-17	8043052	146
2012-11-17	8786164	1
2012-11-17	9951654	2
2012-11-17	12889453	4
2012-11-17	13224898	42
2012-11-17	14159121	6
2012-11-17	15243143	6
2012-11-17	15345175	2
2012-11-17	15698563	3
2012-11-17	15799856	2
2012-11-17	16255965	19
2012-11-17	16349307	2
2012-11-17	16682238	4
2012-11-17	17735223	2
2012-11-18	79	12
2012-11-18	54809	6
2012-11-18	334887	1
2012-11-18	398051	9
2012-11-18	563447	10
2012-11-18	736808	3
2012-11-18	1298255	1
2012-11-18	1378652	2
2012-11-18	1676211	2
2012-11-18	1904640	4
2012-11-18	2051880	4
2012-11-18	2892605	41
2012-11-18	4850051	21
2012-11-18	7044616	10
2012-11-18	8043052	71
2012-11-18	9109237	2
2012-11-18	9951654	8
2012-11-18	13947331	10
2012-11-18	14159121	4
2012-11-18	16132726	5
2012-11-18	16255965	10
2012-11-18	16359941	7
2012-11-18	16396275	1
2012-11-18	16682238	69
2012-11-18	16953615	1
2012-11-18	17692328	39
2012-11-18	17820167	4
2012-11-19	79	1
2012-11-19	54809	8
2012-11-19	59944	1
2012-11-19	179697	3
2012-11-19	207616	205
2012-11-19	262675	1
2012-11-19	297649	2
2012-11-19	334887	2
2012-11-19	398051	2
2012-11-19	418017	2
2012-11-19	726851	2
2012-11-19	736808	14
2012-11-19	1298255	12
2012-11-19	3072955	9
2012-11-19	4850051	6
2012-11-19	4919722	3
2012-11-19	5311630	36
2012-11-19	5498907	16
2012-11-19	7044616	24
2012-11-19	7543487	5
2012-11-19	8043052	76
2012-11-19	9771018	10
2012-11-19	9951654	21
2012-11-19	11916782	4
2012-11-19	12493580	1
2012-11-19	12711397	1
2012-11-19	13224898	3
2012-11-19	14159121	1
2012-11-19	15243143	28
2012-11-19	16682238	48
2012-11-19	16718996	3
2012-11-20	79	2
2012-11-20	54809	1
2012-11-20	207616	55
2012-11-20	283225	1
2012-11-20	297315	2
2012-11-20	297649	4
2012-11-20	334887	1
2012-11-20	398051	9
2012-11-20	736808	4
2012-11-20	1904640	6
2012-11-20	2051880	1
2012-11-20	3072955	3
2012-11-20	4850051	4
2012-11-20	5197671	3
2012-11-20	5311630	3
2012-11-20	5498907	2
2012-11-20	7466737	1
2012-11-20	9771018	2
2012-11-20	9951654	11
2012-11-20	10984523	10
2012-11-20	12493580	1
2012-11-20	12615911	2
2012-11-20	14596827	9
2012-11-20	14776310	15
2012-11-20	15243143	21
2012-11-20	15613932	1
2012-11-20	15698563	5
2012-11-20	16132726	2
2012-11-20	16359941	44
2012-11-20	16682238	38
2012-11-20	16718996	4
2012-11-20	16881459	5
2012-11-20	17858798	5
2012-11-21	5382	6
2012-11-21	54809	1
2012-11-21	59944	8
2012-11-21	69942	6
2012-11-21	126457	2
2012-11-21	154630	7
2012-11-21	297315	1
2012-11-21	729854	3
2012-11-21	736808	5
2012-11-21	1540109	21
2012-11-21	1904640	3
2012-11-21	4850051	20
2012-11-21	5498907	9
2012-11-21	8043052	69
2012-11-21	12529706	1
2012-11-21	13224898	2
2012-11-21	13947331	2
2012-11-21	15425179	2
2012-11-21	16255965	5
2012-11-21	17573640	2
2012-11-21	17652401	2
2012-11-21	17891487	91
2012-11-22	5382	3
2012-11-22	736808	8
2012-11-22	2051880	3
2012-11-22	2157954	2
2012-11-22	3072955	1
2012-11-22	4906524	4
2012-11-22	5498907	2
2012-11-22	8043052	58
2012-11-22	8786164	12
2012-11-22	9109237	6
2012-11-22	9882671	4
2012-11-22	9951654	19
2012-11-22	10000761	7
2012-11-22	10539714	2
2012-11-22	12278600	1
2012-11-22	13224898	33
2012-11-22	13477862	4
2012-11-22	15243143	2
2012-11-22	15419754	38
2012-11-22	16682238	28
2012-11-22	17232471	4
2012-11-22	17692328	6
2012-11-22	17891487	269
2012-11-23	69942	23
2012-11-23	262675	5
2012-11-23	283225	2
2012-11-23	297315	2
2012-11-23	736808	6
2012-11-23	920547	2
2012-11-23	1046972	3
2012-11-23	1298255	2
2012-11-23	1378652	2
2012-11-23	1676211	1
2012-11-23	3072955	1
2012-11-23	4850051	2
2012-11-23	6691988	1
2012-11-23	8043052	39
2012-11-23	9109237	1
2012-11-23	9951654	9
2012-11-23	10396294	15
2012-11-23	10984523	2
2012-11-23	11322693	37
2012-11-23	12493580	5
2012-11-23	13054498	2
2012-11-23	13224898	35
2012-11-23	13634631	4
2012-11-23	13869845	2
2012-11-23	14489501	1
2012-11-23	14596827	2
2012-11-23	16255965	8
2012-11-23	16514680	3
2012-11-23	16682238	4
2012-11-23	17891487	15
2012-11-24	79	2
2012-11-24	262675	1
2012-11-24	736808	5
2012-11-24	920547	2
2012-11-24	1260261	51
2012-11-24	3072955	4
2012-11-24	3604491	9
2012-11-24	4850051	2
2012-11-24	7304264	3
2012-11-24	8043052	241
2012-11-24	9109237	2
2012-11-24	9951654	5
2012-11-24	10539714	1
2012-11-24	11322693	14
2012-11-24	12711397	2
2012-11-24	13224898	10
2012-11-24	13359222	2
2012-11-24	14159121	2
2012-11-24	14459977	2
2012-11-24	15047204	5
2012-11-24	15419754	1
2012-11-24	15425179	2
2012-11-24	16514680	4
2012-11-24	17232471	3
2012-11-24	17498478	11
2012-11-24	17858798	64
2012-11-25	54809	2
2012-11-25	262675	3
2012-11-25	283225	5
2012-11-25	398051	11
2012-11-25	736808	9
2012-11-25	1260261	42
2012-11-25	1298255	13
2012-11-25	3072955	4
2012-11-25	5197671	1
2012-11-25	6629538	6
2012-11-25	7304264	1
2012-11-25	8043052	58
2012-11-25	9109237	5
2012-11-25	9951654	12
2012-11-25	12529706	1
2012-11-25	13224898	4
2012-11-25	13947331	17
2012-11-25	14596827	17
2012-11-25	14860824	5
2012-11-25	15041510	8
2012-11-25	15047204	2
2012-11-25	15885463	3
2012-11-25	16255965	2
2012-11-25	16312133	2
2012-11-25	16514680	8
2012-11-25	16682238	32
2012-11-25	16984226	3
2012-11-25	17283576	1
2012-11-25	17589125	1
2012-11-26	69942	25
2012-11-26	180751	9
2012-11-26	398051	4
2012-11-26	1021623	1
2012-11-26	1148557	12
2012-11-26	1260261	122
2012-11-26	1298255	1
2012-11-26	1378652	9
2012-11-26	1676211	7
2012-11-26	2316288	3
2012-11-26	3072955	11
2012-11-26	3632083	6
2012-11-26	3855926	2
2012-11-26	5311630	19
2012-11-26	8043052	92
2012-11-26	8614066	9
2012-11-26	9109237	3
2012-11-26	12493580	1
2012-11-26	13224898	8
2012-11-26	13947331	1
2012-11-26	14334460	15
2012-11-26	14596827	1
2012-11-26	15243143	34
2012-11-26	15425179	8
2012-11-26	15652108	8
2012-11-26	16255965	4
2012-11-26	16396275	1
2012-11-26	16682238	52
2012-11-26	16718732	3
2012-11-26	17858798	5
2012-11-27	54809	1
2012-11-27	69942	2
2012-11-27	207616	5
2012-11-27	211728	5
2012-11-27	334887	7
2012-11-27	398051	4
2012-11-27	1260261	83
2012-11-27	1378652	4
2012-11-27	1607861	2
2012-11-27	2224404	2
2012-11-27	2316288	2
2012-11-27	3072955	2
2012-11-27	5311630	48
2012-11-27	6629538	1
2012-11-27	8043052	8
2012-11-27	9109237	2
2012-11-27	10440891	12
2012-11-27	12493580	1
2012-11-27	14334460	2
2012-11-27	14596827	3
2012-11-27	15041510	3
2012-11-27	15243143	2
2012-11-27	15425179	4
2012-11-27	15723546	2
2012-11-27	16255965	4
2012-11-27	16359941	5
2012-11-27	16514680	8
2012-11-27	16682238	42
2012-11-27	16772875	12
2012-11-28	150159	2
2012-11-28	205121	3
2012-11-28	398051	25
2012-11-28	417165	3
2012-11-28	543434	3
2012-11-28	736808	2
2012-11-28	1260261	5
2012-11-28	1378652	10
2012-11-28	5311630	81
2012-11-28	8043052	214
2012-11-28	9805961	237
2012-11-28	9882671	7
2012-11-28	12493580	1
2012-11-28	15243143	4
2012-11-28	15425179	2
2012-11-28	15822590	5
2012-11-28	16255965	2
2012-11-28	16514680	2
2012-11-28	16772875	2
2012-11-28	17858798	1
2012-11-29	126457	1
2012-11-29	205121	2
2012-11-29	207616	22
2012-11-29	334887	4
2012-11-29	398051	14
2012-11-29	736808	4
2012-11-29	1260261	4
2012-11-29	1378652	2
2012-11-29	1904640	4
2012-11-29	4285490	2
2012-11-29	4850051	2
2012-11-29	4893868	2
2012-11-29	5197671	2
2012-11-29	8043052	153
2012-11-29	8596147	1
2012-11-29	9805961	89
2012-11-29	9882671	13
2012-11-29	13224898	4
2012-11-29	14159121	3
2012-11-29	15850233	11
2012-11-29	16514680	2
2012-11-29	16682238	64
2012-11-29	16772875	8
2012-11-29	17891487	25
2012-11-30	154630	4
2012-11-30	207616	6
2012-11-30	297315	2
2012-11-30	398051	17
2012-11-30	893398	6
2012-11-30	1260261	47
2012-11-30	1378652	2
2012-11-30	2512606	3
2012-11-30	4285490	2
2012-11-30	4665366	2
2012-11-30	6804626	5
2012-11-30	7830073	14
2012-11-30	8043052	131
2012-11-30	8771785	1
2012-11-30	9805961	137
2012-11-30	9882671	6
2012-11-30	10347389	17
2012-11-30	10539714	4
2012-11-30	13947331	10
2012-11-30	14596827	7
2012-11-30	15425179	2
2012-11-30	15748968	5
2012-11-30	16203606	7
2012-11-30	16682238	99
2012-12-01	140476	1
2012-12-01	150159	1
2012-12-01	262675	4
2012-12-01	623903	3
2012-12-01	744604	1
2012-12-01	893398	13
2012-12-01	1260261	273
2012-12-01	1676211	3
2012-12-01	1904640	4
2012-12-01	2051880	11
2012-12-01	2316288	1
2012-12-01	4850051	3
2012-12-01	7304264	1
2012-12-01	7851873	41
2012-12-01	8043052	61
2012-12-01	9805961	2
2012-12-01	10260252	25
2012-12-01	10347389	2
2012-12-01	10440891	2
2012-12-01	10539714	12
2012-12-01	12846626	5
2012-12-01	14596827	2
2012-12-01	15243143	3
2012-12-01	16349307	1
2012-12-01	16396275	1
2012-12-01	16682238	82
2012-12-01	17710332	1
2012-12-01	17891487	16
2012-12-02	69942	6
2012-12-02	207616	62
2012-12-02	254396	21
2012-12-02	262675	1
2012-12-02	736808	1
2012-12-02	1260261	179
2012-12-02	1298255	14
2012-12-02	1435500	26
2012-12-02	2051880	2
2012-12-02	4850051	7
2012-12-02	5197671	3
2012-12-02	8425369	17
2012-12-02	9109237	2
2012-12-02	9805961	64
2012-12-02	9951654	8
2012-12-02	10260252	1
2012-12-02	10539714	14
2012-12-02	12493580	1
2012-12-02	12529706	2
2012-12-02	14596827	6
2012-12-02	16255965	2
2012-12-02	16349307	2
2012-12-02	16682238	36
2012-12-03	210954	9
2012-12-03	262675	10
2012-12-03	297315	1
2012-12-03	1260261	356
2012-12-03	1378652	4
2012-12-03	1435500	2
2012-12-03	3192076	2
2012-12-03	3957791	4
2012-12-03	4708675	2
2012-12-03	4850051	6
2012-12-03	5197671	6
2012-12-03	6054452	3
2012-12-03	8043052	6
2012-12-03	9696938	3
2012-12-03	9805961	73
2012-12-03	9951654	7
2012-12-03	10331763	4
2012-12-03	10539714	3
2012-12-03	14236182	14
2012-12-03	15243143	2
2012-12-03	15737417	9
2012-12-03	16514680	20
2012-12-03	16682238	28
2012-12-03	16718996	4
2012-12-03	17798268	10
2012-12-03	17967120	9
2012-12-04	150159	1
2012-12-04	297315	5
2012-12-04	334887	3
2012-12-04	1260261	106
2012-12-04	1298255	1
2012-12-04	2051880	4
2012-12-04	3192076	3
2012-12-04	4381155	4
2012-12-04	4665366	6
2012-12-04	4850051	1
2012-12-04	5197671	2
2012-12-04	7704124	4
2012-12-04	9805961	52
2012-12-04	9951654	9
2012-12-04	10539714	2
2012-12-04	12635222	2
2012-12-04	13224898	2
2012-12-04	13416422	28
2012-12-04	14236182	13
2012-12-04	15041510	6
2012-12-04	15698563	1
2012-12-04	15737417	1
2012-12-04	16359941	21
2012-12-04	16682238	14
2012-12-04	16873466	4
2012-12-04	17798268	7
2012-12-04	17967120	4
2012-12-04	17994267	82
2012-12-05	150159	1
2012-12-05	210954	13
2012-12-05	311316	1
2012-12-05	443715	6
2012-12-05	1676211	2
2012-12-05	4127612	2
2012-12-05	4746191	44
2012-12-05	4850051	5
2012-12-05	7523308	6
2012-12-05	8043052	22
2012-12-05	9882671	5
2012-12-05	10539714	12
2012-12-05	11917807	16
2012-12-05	12424937	7
2012-12-05	12712669	4
2012-12-05	13224898	7
2012-12-05	13416422	7
2012-12-05	14596827	2
2012-12-05	15938979	3
2012-12-05	16203606	8
2012-12-05	16255965	4
2012-12-05	16359941	4
2012-12-05	16514680	2
2012-12-05	16682238	20
2012-12-05	16718996	8
2012-12-05	17175981	42
2012-12-05	17283576	2
2012-12-05	17843555	1
2012-12-05	17967120	4
2012-12-05	17994267	19
2012-12-06	69942	6
2012-12-06	207616	86
2012-12-06	262675	1
2012-12-06	311316	5
2012-12-06	920547	1
2012-12-06	1298255	1
2012-12-06	1435500	15
2012-12-06	1904640	6
2012-12-06	4746191	11
2012-12-06	4850051	1
2012-12-06	5311630	24
2012-12-06	8043052	39
2012-12-06	9109237	1
2012-12-06	9951654	8
2012-12-06	9965046	4
2012-12-06	10539714	45
2012-12-06	11344289	1
2012-12-06	11756099	6
2012-12-06	11917807	16
2012-12-06	13224898	11
2012-12-06	14596827	1
2012-12-06	14776310	2
2012-12-06	15243143	8
2012-12-06	16130333	1
2012-12-06	16255965	1
2012-12-06	16718996	3
2012-12-06	17106820	2
2012-12-06	17232471	5
2012-12-06	17858798	2
2012-12-06	17994267	1
2012-12-07	54809	1
2012-12-07	150159	5
2012-12-07	297315	3
2012-12-07	492056	7
2012-12-07	893398	1
2012-12-07	1260261	171
2012-12-07	1378652	8
2012-12-07	1382933	7
2012-12-07	1435500	20
2012-12-07	2316288	1
2012-12-07	4127612	2
2012-12-07	6149938	1
2012-12-07	6180217	1
2012-12-07	8043052	6
2012-12-07	9109237	2
2012-12-07	9951654	6
2012-12-07	10260252	2
2012-12-07	10539714	8
2012-12-07	12493580	1
2012-12-07	13054498	2
2012-12-07	13224898	17
2012-12-07	13416422	6
2012-12-07	13477862	6
2012-12-07	13947331	10
2012-12-07	14159121	1
2012-12-07	14596827	3
2012-12-07	16292909	2
2012-12-07	16359941	11
2012-12-07	16514680	5
2012-12-07	16718996	4
